,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1477,1477, Quinn was unhappy in the marriage and promptly filled for a divorce, Quinn was unhappy in the marriage and quickly filed for a divorce, Quinn felt trapped in her marriage and promptly initiated divorce proceedings,2,0,2,0,0.11318421363830566,0.09113645553588867,1.060495138168335,0.8679646849632263
1478,1478, Carson was already under the house working on the air conditioning and realized he forgot his tools  He asked Kai to grab them for him, Carson was already tinkering under the house and realized he left his toolkit behind  He asked Kai to fetch them for him, Carson was already working under the house when she remembered that she had forgotten her tools  She asked Kai to bring them over for her,0,0,0,0,0.08148270845413208,0.08807975053787231,0.7574982047080994,0.7562210559844971
1479,1479," At home on his 10th birthday, Quinn, eager to enjoy the warm, Spring afternoon, threw a frisbee to his new companion, a large Golden Retriever"," Quinn, excited to take advantage of the beautiful spring afternoon, hurled a frisbee to his new furry friend, a massive Golden Retriever"," On her son Quinn's 10th birthday, Quinn's mom eagerly watched as he joyfully threw a frisbee to their family's new pup, a lovable Golden Retriever",0,1,1,1,-1.0,-1.0,1.0,1.0
1480,1480, Carson was at a friends house and they decided to play video games, Carson hit up his buddy's pad and they kicked back with some gaming sessions, Carson was at her friend's place and they indulged in a fun night of video game marathons,2,2,2,0,0.06989377737045288,0.07365298271179199,0.5970597863197327,0.6512202024459839
1481,1481, Kai handed back the computer  They didn't like using a Mac, Kai passed the computer back to its owner  They weren't too fond of using a Mac, Kai returned the computer to its rightful owner  She wasn't a fan of using Macs herself,0,0,1,1,0.09865963459014893,0.08187246322631836,0.8113930225372314,0.6856940388679504
1482,1482, Alex grasped both of their breasts firmly and then took off running out of the dining hall laughing, Alex grasped both of their breasts firmly and then took off running out of the dining hall laughing, Alex grasped both of their breasts firmly and then took off running out of the dining hall laughing,2,2,2,0,0.08970016241073608,0.08970016241073608,0.8101344108581543,0.8101344108581543
1483,1483, Robin wrapped their coat around Ash's shoulders because Ash was shivering uncontrollably for a while, Robin draped his coat over Ash's shoulders because Ash was visibly shivering and couldn't stop trembling for a while, Robin gently wrapped her coat around Ash's shoulders because Ash had been shivering uncontrollably for a little while,2,2,2,0,0.10862112045288086,0.11633670330047607,1.0477949380874634,1.1133017539978027
1484,1484, Jordan talked behind Ash's back about what they were doing, Jordan whispered to a friend about Ash's recent activities, Jordan gossiped with her girlfriends about what Ash was up to behind his back,0,2,0,1,0.07356935739517212,0.07457500696182251,0.7364737391471863,0.7312226295471191
1485,1485, Kai swung through the bars gracefully and quickly while other children watched in awe," Kai powered through the monkey bars with ease and speed, leaving his peers in amazement"," With grace and agility, Kai glided across the playground equipment, captivating the attention of her fellow children",0,0,0,1,0.07971012592315674,0.051278650760650635,0.6946828365325928,0.5468595027923584
1486,1486, Taylor caught a frog in Jan's throat because the frog was too tiny to fit, Taylor grabbed that pesky frog by the throat since it was too small to escape, Taylor carefully scooped up the teeny tiny frog that was stuck in Jan's throat,2,2,1,2,0.08187538385391235,0.08705449104309082,0.8587734699249268,0.9273045063018799
1487,1487, Aubrey took tennis lessons and became a very good singles player, Aubrey dominated the tennis court and emerged as a formidable singles player," Aubrey's dedication to tennis lessons paid off, and she excelled as a skilled singles player",2,2,2,2,0.1341562271118164,0.12274289131164551,0.9990634918212891,0.9358490705490112
1488,1488, Remy started listening to gothic music and became very dark, Remy immersed himself in gothic tunes and developed a brooding persona," Remy discovered gothic music and embraced its melancholic vibes, transforming his mood",2,1,2,0,0.07998502254486084,0.08000850677490234,0.7036737203598022,0.7065911293029785
1489,1489, Riley was working out in the garage  Riley began to hurt so bad when lifting, Riley was pumping iron in the garage when he started feeling the burn, Riley was doing a killer workout in the garage when she suddenly felt a twinge of pain,0,0,0,0,0.05405580997467041,0.06320726871490479,0.593694806098938,0.6811530590057373
1490,1490, Jesse stood by Cameron instead of going to the game with all his other buddies, Jesse stuck with Cameron instead of bailing on him to hang out with his dude friends, Jesse decided to support Cameron instead of ditching him to go to the game with his other friends,1,1,1,1,0.06837737560272217,0.07861697673797607,0.6527515053749084,0.7535966634750366
1491,1491, Sydney was so stressed while moving into her new apartment that she dropped the box she was carrying, Sydney was absolutely swamped with stress while relocating into his new pad that he inadvertently let go of the box he was lugging, Sydney was totally overwhelmed with anxiety while moving into her fresh digs that she carelessly dropped the box she was carrying,2,0,2,0,0.0950472354888916,0.11709022521972656,0.9163573980331421,1.078312635421753
1492,1492," Jan had been on vacation in Hawaii for a week  Last night, she finally returned home", Jan had just gotten back from his week-long vacation in Hawaii last night," After a relaxing week in Hawaii, Jan finally returned home last night",1,1,0,1,0.0903964638710022,0.1018296480178833,0.8225657343864441,0.9027990102767944
1493,1493, Austin built a tent on the site and it was the biggest tent on the site," Austin pitched a spacious tent on the site, which was the largest of its kind among all others",,1,0,1,0,0.07106286287307739,0.0,0.7616262435913086,0.0
1494,1494, Kai was injured in an automobile accident and had to spend several hours a day in bed at home as a result," Kai suffered an injury in a car accident and had to spend a significant amount of time recuperating at home, which limited his mobility and activities"," Kai was involved in a car crash and had to spend hours each day recovering in bed at home, which made her feel frustrated and restricted",1,2,2,2,0.06827950477600098,0.08550441265106201,0.6753877401351929,0.8322774767875671
1495,1495, Riley is planning on making a large holiday meal for their family, Riley is looking forward to whipping up a delicious holiday feast for their loved ones, Riley is excited to prepare a special holiday meal for their family and friends,0,0,0,2,0.05637359619140625,0.06305110454559326,0.6466264724731445,0.7424120903015137
1496,1496, Austin gave the reader Lee an idea because he wanted to help out," Austin shared his thought with Lee, hoping to assist him"," Austin had an idea that he thought would really help Lee out, so he shared it with him",2,2,2,2,0.08604323863983154,0.08705687522888184,0.799328625202179,0.7832466959953308
1497,1497," Sydney was being mean to people, but she felt bad afterwards"," Sydney was acting harshly towards others, but later regretted her behavior"," Sydney was being unkind to people, but then felt remorseful about it",2,1,1,2,0.09823203086853027,0.08875066041946411,0.8213757276535034,0.7255498170852661
1498,1498, Robin went to the big party with Jan's friends after being invited, Robin hit up the lit party with his homies Jan invited, Robin attended the fun party with Jan's crew after receiving an invitation,2,2,2,1,0.07766997814178467,0.09828126430511475,0.7869733572006226,0.9260534048080444
1499,1499, Bailey asked Alex to send them the pdf for the school project but Alex never did," Bailey requested Alex send over the PDF for the school project, but Alex failed to follow through"," Bailey politely asked Alex to email the PDF for the school project, but Alex didn't bother to respond",0,0,0,0,0.10250687599182129,0.1087539792060852,0.9272921085357666,0.9605918526649475
