,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
474,474, Ash wore a dress to his friends costume party, Ash donned a stylish dress for his pals' costume bash, Ash looked fabulous in his beautiful dress at his friends' costume soiree,0,0,2,0,0.08196139335632324,0.07436341047286987,0.818314790725708,0.7276204228401184
475,475, Sasha spent Austin's time trying to get them to agree to a purchase that they didn't want, Sasha wasted Austin's time trying to persuade them to make a purchase they had no interest in, Sasha spent Austin's time unsuccessfully attempting to convince them to buy something they didn't want,0,0,0,0,0.09330284595489502,0.09301668405532837,0.7851736545562744,0.7865436673164368
476,476, Riley had fallen to the ground and let out a scream of pain, Riley had hit the ground hard and let out a yell of agony, Riley had collapsed to the floor and let out a blood-curdling scream,0,0,0,0,0.07187008857727051,0.0698738694190979,0.8022958040237427,0.7708186507225037
477,477, Riley is trying to teach Sasha how to swim underwater, Riley is coaching Sasha on how to dive down and swim underwater, Riley is guiding Sasha through the process of learning to swim underwater,2,2,2,2,0.07599091529846191,0.08539170026779175,0.9168139696121216,0.9624318480491638
478,478," To celebrate their twenty first birthday, Sasha spent a weekend with family at the beach"," To mark his twenty-first birthday, Sasha embarked on a weekend getaway with the guys to the beach for some quality bro-time"," To celebrate her twenty-first birthday, Sasha spent a relaxing weekend at the beach with her loved ones, soaking up the sun and creating unforgettable memories",1,1,1,1,0.06555092334747314,0.0715104341506958,0.6304121017456055,0.6981476545333862
479,479, Kai grabbed Carson's tools for him because Carson could not get them, Kai quickly retrieved Carson's tools for him since he was having trouble reaching them," As Carson struggled to get his tools, Kai kindly grabbed them for him to make it easier",1,1,1,1,0.09733110666275024,0.08906644582748413,0.7812896966934204,0.747819721698761
480,480, Alex made Casey escape jail because the guards werent watching," Alex pulled off a daring escape for Casey, taking advantage of the distraction caused by the guards' lack of vigilance"," With the guards completely absorbed in their own conversation, Alex cleverly orchestrated an escape plan for Casey, allowing her to slip away undetected",2,2,1,0,0.07756924629211426,0.06383746862411499,0.7765802145004272,0.6654317378997803
481,481," Kai improved Jan's work, but then Jan stopped talking to Kai anyway"," Kai enhanced Jan's work, but then Jan ceased communicating with Kai abruptly"," Jan appreciated Kai's contributions to her work, but then she stopped interacting with Kai without explanation",0,0,1,0,0.1250286102294922,0.0976405143737793,1.0622830390930176,0.8623861074447632
482,482," Kendall opened their mouth to speak about their beliefs, which happened to go against the beliefs of everyone else in the room"," Kendall voiced their opinion boldly, despite knowing it conflicted with the majority's beliefs"," Kendall bravely shared their perspectives, even though they were at odds with the rest of the room",0,2,1,1,0.07388752698898315,0.07287454605102539,0.5802875757217407,0.5931241512298584
483,483, Austin offered Sydney a position because they knew Sydney was tire of living with their parents, Austin gave Sydney a job offer because he knew Sydney was ready to move out of their parents' place, Austin offered Sydney a position because they understood how much Sydney wanted to have their own independence and freedom from their family,1,1,0,0,0.1016736626625061,0.08427929878234863,0.8902412056922913,0.7499764561653137
484,484, Kai was finally on vacation and went to the beach  Kai felt relaxed laying in the sun," Kai finally took some well-deserved time off and hit the beach, feeling refreshed as he soaked up the sun's rays"," After a long wait, Kai was thrilled to be on vacation and enjoyed a rejuvenating day at the beach, basking in the warmth of the sun",0,0,0,0,0.07783573865890503,0.0782654881477356,0.7957512736320496,0.8511276245117188
485,485," Even though Ash already knew about the surprise party, Ash threw up their arms anyway, acting surprised to make the kids happy"," Despite already knowing about the surprise party, Ash put on a great show of being surprised to make the kids joyful"," With the kids' happiness in mind, Ash pretended to be surprised even though they were already in on the surprise party plan",2,2,2,2,0.09253072738647461,0.08362084627151489,0.8842337131500244,0.8180323243141174
486,486, Lee gave his friend a special gift of a rare and collectible acoustical guitar, Lee bestowed his buddy with an exceptional present - a rare and highly sought-after acoustic guitar that collectors go wild for," Lee gave his dear friend a thoughtful gift, an exquisite and highly coveted acoustic guitar that is sure to impress any music lover",1,1,1,1,0.09076499938964844,0.09085631370544434,0.89661705493927,0.9107238054275513
487,487, Riley went out with some good friends to celebrate Riley's upcoming promotion at work, Riley hit the town with his buddies to celebrate his upcoming work promotion, Riley went out for a fun night with her closest friends to celebrate her well-deserved promotion at work,1,1,1,2,0.0806322693824768,0.07949292659759521,0.8348332643508911,0.8068678379058838
488,488, Sydney set the brush and trimmed branches on fire in the fire pit," Sydney carefully lit the branches and twigs in the fire pit with a lighter, creating a warm and cozy ambiance for the evening gathering"," Sydney skillfully ignited the dry leaves and twigs in the fire pit using a match, adding a touch of elegance to the outdoor setting",2,2,2,2,0.06159418821334839,0.07280629873275757,0.6865924000740051,0.7650167346000671
489,489, Austin took the family out for dinner to their favorite downtown restaurant, Austin treated the family to a delicious dinner at their go-to downtown eatery, Austin took the fam out for a yummy dinner at our fave spot in the city,1,0,0,0,0.08069133758544922,0.07305663824081421,0.9416455030441284,0.79930579662323
490,490, Jordan taught art in schools to pass their love of creating and drawing to others," Jordan shared his passion for art with students, imparting his skills and creativity to inspire a love of drawing in others"," Jordan dedicated herself to teaching art in schools, empowering young minds to explore their own artistic talents and fostering a love of creation",0,0,0,0,0.09009402990341187,0.07788336277008057,0.9280319809913635,0.8470273613929749
491,491, Skylar lent little attention to the view of the house while touring it for a home purchase," Skylar barely glanced at the house's exterior during the tour, focusing instead on the interior features"," Skylar hardly gave the view of the house a second thought while walking through it, prioritizing the layout and decor instead",1,1,1,1,0.08756661415100098,0.07560902833938599,0.8700134754180908,0.7734897136688232
492,492, Jesse was having a difficult time remembering information so he made notes throughout his book," Jesse was struggling to retain information, so he jotted down notes in his book as he read"," Jesse found it hard to remember important details, so he wrote notes in the margins of his book to help himself study",0,0,0,0,0.10719531774520874,0.10581767559051514,0.9620283246040344,0.9492596387863159
493,493, Kai and his friend crowded around Sydney to shield her from onlookers after split her pants, Kai and his buddy huddled around Sydney to protect her from prying eyes after she ripped her pants, Kai and his friend surrounded Sydney to shield her from the gaze of others after she suffered a wardrobe malfunction,2,2,2,0,0.08218395709991455,0.08115440607070923,0.7751797437667847,0.7400301098823547
