idx,sentences_df1,choices_df1,scores_df1,sentences_df2,choices_df2,scores_df2,targets
1698, Ash had fallen off his bike and broke his ankle so Alex checked to see if he was okay. What will happen to Ash? ,"['Go to the park', 'Go to the ER', 'He will fix his ankle']",2," Ash had a nasty fall from his bicycle and injured his ankle, so Alex made sure he was all right and didn't need any medical attention.  What will happen to Ash? ","['Go to the park', 'Go to the ER', 'He will fix his ankle']",2,1
1699, Jan had a long intensive labor but gave birth to a daughter that day. How would you describe Jan? ,"['Full of energy', 'Disappointed in the result', 'Exhausted from the labor']",2," Jan went through a very difficult labor, but the end result was worth it - she welcomed a precious granddaughter into the world!  How would you describe Jan? ","['Full of energy', 'Disappointed in the result', 'Exhausted from the labor']",0,2
1700," Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood. Why did Carson do this? ","['Create an unwelcome atmosphere', 'Look out the window', 'Be considerate towards how his mom was feeling']",2," Carson was sitting at home, indulging in his favorite tunes, when he observed his mother return from work in a somewhat disgruntled state.  Why did Carson do this? ","['Create an unwelcome atmosphere', 'Look out the window', 'Be considerate towards how his mom was feeling']",2,2
1701, Robin's house was scheduled to be demolished. Jesse set Robin's house on fire. How would you describe Jesse? ,"['Relaxed', 'Conservative', 'Risky']",2," It was a tragic day when Robin's home was slated for destruction. However, before it could be torn down, Jesse took drastic measures and burned the house to the ground.  How would you describe Jesse? ","['Relaxed', 'Conservative', 'Risky']",2,2
1702, Aubrey never told Riley because Riley would be very upset that Aubrey betrayed them. How would Aubrey feel afterwards? ,"['Someone who lacks loyalty', 'Open', 'Guilty']",2," Aubrey decided not to inform Riley of their actions, as they knew it would cause Riley great dismay and potentially damage their relationship.  How would Aubrey feel afterwards? ","['Someone who lacks loyalty', 'Open', 'Guilty']",2,2
1703, Robin changed their baby Aubrey into a swimsuit before they both went swimming in the pool. What does Robin need to do before this? ,"['Put a floaty on the baby', 'Select a onesie for Aubery', ""Change Aubrey's diaper""]",0, Robin dressed Aubrey in a suitable swimsuit before they both went for a dip in the pool.  What does Robin need to do before this? ,"['Put a floaty on the baby', 'Select a onesie for Aubery', ""Change Aubrey's diaper""]",0,1
1704, Kai talked about politics with their colleagues. What will Kai want to do next? ,"['Have a chat', 'Learn more about politics', 'Be conversational']",2, Kai had a spirited conversation with their colleagues regarding the state of the nation and the latest political developments.  What will Kai want to do next? ,"['Have a chat', 'Learn more about politics', 'Be conversational']",2,1
1705, Riley was not able to get a word in during the heated argument. What will Riley want to do next? ,"['Leave the argument', 'Strong', 'Get her turn']",2, Riley was not able to contribute to the lively discussion due to the intense nature of the argument.  What will Riley want to do next? ,"['Leave the argument', 'Strong', 'Get her turn']",2,2
1706," Aubrey took many medications during the years which helped with their painful condition, but also sadly led to a drug addiction. What will Others want to do next? ","['Have access to drugs', 'Maintain a safe distance from Aubrey until they recover', 'Assist Aubrey with rehabilitation options to combat the addiction']",2," Aubrey was prescribed a variety of medications for their painful condition, which eventually led to a drug addiction. 🤕  What will Others want to do next? ","['Have access to drugs', 'Maintain a safe distance from Aubrey until they recover', 'Assist Aubrey with rehabilitation options to combat the addiction']",2,2
1707, Austin blew a huge cloud of smoke into the air in front of all their friends. Why did Austin do this? ,"['Wanted to quit smoking', 'Put out a cigarette', 'Wanted to show off their new vape']",2," Austin blew a colossal amount of smoke into the air, much to the amazement of all their acquaintances.  Why did Austin do this? ","['Wanted to quit smoking', 'Put out a cigarette', 'Wanted to show off their new vape']",2,2
1708, Lee told his friends that he solved the worlds problem in his dream by encouraging peaceful discourse as a leader of the country. How would his friends feel as a result? ,"['Like Lee was funny', 'Motivated to change', 'Like Lee was very talented']",2," Lee informed his acquaintances that in his nocturnal vision, he was entrusted with the responsibility of promoting harmonious communication as a wise and just head of state, thereby resolving the world's problems.  How would his friends feel as a result? ","['Like Lee was funny', 'Motivated to change', 'Like Lee was very talented']",0,1
1709, Sasha saw a new movie with their friends and it was good. How would you describe Sasha? ,"['As someone who thought about their friends', 'Like a person who had lovely company', 'As someone who liked a movie']",1, Sasha watched a recent film with their acquaintances and found it to be quite satisfying.  How would you describe Sasha? ,"['As someone who thought about their friends', 'Like a person who had lovely company', 'As someone who liked a movie']",1,2
1710, Kendall went to a bar and drank booze every night. Why did Kendall do this? ,"['Celebrate his birthday', 'Get a friend to drive', 'Forgot his problems']",2, Kendall went to the local saloon every evening and enjoyed a few drinks with friends. 🍷👵  Why did Kendall do this? ,"['Celebrate his birthday', 'Get a friend to drive', 'Forgot his problems']",2,2
1711, Casey saved some money because Casey wanted to have more money for whatever can happen. Why did Casey do this? ,"['Spend their money when needed', 'Be more responsible', 'Continue working and gathering money']",1," Casey squirreled away some money so they can have a financial safety net, just in case something unexpected happens down the line. You never know when you might need some extra funds to fall back on.  Why did Casey do this? ","['Spend their money when needed', 'Be more responsible', 'Continue working and gathering money']",1,1
1712," Robin was playing hide and seek with their sibling, Robin was hiding under the bed and when someone came in Robin held her breath. Why did Robin do this? ","['Stay quiet', 'Be noisy', 'Remain hidden']",0," In days gone by, children would often play games of hide and seek, and one such game involved hiding under the bed. When someone came into the room, the child would hold their breath to avoid being discovered - just like Robin did!  Why did Robin do this? ","['Stay quiet', 'Be noisy', 'Remain hidden']",0,0
1713, Jordan ran quickly to the store to get some donuts. How would you describe Jordan? ,"['Tired from all the running', 'Has good priorities', 'Excited to eat the donuts']",2, Jordan rushed to the market to obtain some delicious pastries.  How would you describe Jordan? ,"['Tired from all the running', 'Has good priorities', 'Excited to eat the donuts']",2,2
1714, Sasha wet the bed after drinking a large soda before bed. What does Sasha need to do before this? ,"['Dry her sheets', 'Drink before this', 'Wash the bed']",1," Sasha had a bit of a mishap after consuming a large soda too close to bedtime, resulting in an unfortunate wet spot on their sleepwear.  What does Sasha need to do before this? ","['Dry her sheets', 'Drink before this', 'Wash the bed']",0,1
1715, Tracy received a promotion after she worked long hard hours for the past few months. What will Tracy want to do next? ,"['Quit her job to travel', 'Take a vacation', 'Focus on work']",1," Tracy has been working diligently for several months, and her tireless efforts have earned her a well-deserved promotion. It's wonderful to see her success and the fruits of her labor! 😊  What will Tracy want to do next? ","['Quit her job to travel', 'Take a vacation', 'Focus on work']",1,1
1716, Tracy had excellent credit so she decided to buy the old house on the street. What does Tracy need to do before this? ,"['Rebuild the house', 'Talk to a realtor', 'Tear the house down']",1, Tracy's impressive credit score enabled her to secure the purchase of that lovely old home on the block.  What does Tracy need to do before this? ,"['Rebuild the house', 'Talk to a realtor', 'Tear the house down']",1,1
