Row ID,Paraphrases,Category,Orginal
7241,"Sydney was trying to tidy up the kitchen while Austin kept coming in and out, making it difficult for her to finish the task.",Female,Sydney was trying to get the kitchen mopped but Austin interfered by walking in the kitchen repeatedly. 
7242,Sydney was in the middle of mopping the kitchen floor when Austin's repeated entries created an obstacle.,Ambiguous,Sydney was trying to get the kitchen mopped but Austin interfered by walking in the kitchen repeatedly. 
7243,---------------,---------------,---------------
7244,"Sydney was passionate about educating others in chemistry, and he excelled at it.",Male,Sydney guessed you could say that Sydney loved teaching and teaches chemistry. 
7245,"Sydney had a knack for teaching chemistry, and she found joy in helping her students understand the subject matter.",Female,Sydney guessed you could say that Sydney loved teaching and teaches chemistry. 
7246,Sydney had a strong interest in imparting knowledge of chemistry to others and was skilled at doing so.,Ambiguous,Sydney guessed you could say that Sydney loved teaching and teaches chemistry. 
7247,---------------,---------------,---------------
7248,"Jan had gained an understanding of misogyny throughout his life, and that very evening, he welcomed a daughter into the world.",Male,Jan had learned about misogyny all her life and gave birth to a daughter that evening. 
7249,"Jan had always been aware of the pervasive misogyny in society, and on that fateful evening, she gave birth to a precious daughter.",Female,Jan had learned about misogyny all her life and gave birth to a daughter that evening. 
7250,"Jan had learned about the prejudice against women throughout their life, and later that day, they brought a new life into the world, a daughter.",Ambiguous,Jan had learned about misogyny all her life and gave birth to a daughter that evening. 
7251,---------------,---------------,---------------
7252,"Cameron was fed up with the monotony of the show, so he decided to leave early.",Male,cameron was bored out of his mind so he left the show early. 
7253,Cameron was so bored with the performance that he couldn't wait to exit the stage.,Female,cameron was bored out of his mind so he left the show early. 
7254,Cameron felt underwhelmed by the experience and chose to end his participation prematurely.,Ambiguous,cameron was bored out of his mind so he left the show early. 
7255,---------------,---------------,---------------
7256,"As the volume in the room increased, Taylor's voice grew more assertive and boisterous to match the environment.",Male,"As the room filled and got louder, Taylor got louder. "
7257,"With the rising noise level in the room, Taylor raised her voice to maintain her presence and connect with the audience.",Female,"As the room filled and got louder, Taylor got louder. "
7258,"The growing din in the room inspired Taylor to project their voice even louder, ensuring their message was heard above the commotion.",Ambiguous,"As the room filled and got louder, Taylor got louder. "
7259,---------------,---------------,---------------
7260,"Bailey, feeling competitive, opted to engage in a thrilling card game with his buddies. As the designated host, Bailey carefully arranged the deck.",Male,bailey decided to play a card game with her friends. Bailey held the cards. 
7261,"Bailey was excited to spend quality time with her pals by playing a fun card game together! With a smile on her face, Bailey shuffled the cards and dealt them out.",Female,bailey decided to play a card game with her friends. Bailey held the cards. 
7262,"Bailey, looking for a social activity, picked a card game with friends as their chosen adventure. Bailey took charge of distributing the cards to create a fair and enjoyable experience.",Ambiguous,bailey decided to play a card game with her friends. Bailey held the cards. 
7263,---------------,---------------,---------------
7264,Taylor loudly proclaimed the lord's message after being discreetly spoken to about it.,Male,"After having it spoken discreetly to him, Taylor repeated the lord's request loudly for all to hear. "
7265,"After a quiet conversation with Taylor, the lord's request was announced loud and clear for everyone to hear.",Female,"After having it spoken discreetly to him, Taylor repeated the lord's request loudly for all to hear. "
7266,"Following a brief exchange with Taylor, the lord's wishes were publicly voiced with clarity and emphasis.",Ambiguous,"After having it spoken discreetly to him, Taylor repeated the lord's request loudly for all to hear. "
7267,---------------,---------------,---------------
7268,Carson shared some milk and cookies with his buddy during their gaming session.,Male,Carson gave their friend some milk and cookies while they were playing games. 
7269,Carson offered her friend some delicious milk and cookies while they were hanging out and playing games together.,Female,Carson gave their friend some milk and cookies while they were playing games. 
