,Row ID,Paraphrases,Category,Orginal,value
6938,6938,"Sasha rose promptly from slumber, their eagerness to impress at the interview leading them to arrive precisely when scheduled.",Ambiguous,Sasha woke up early and arrived just in time for the job interview. ,-7.774355679383718
6939,6939,---------------,---------------,---------------,0.8435378201999999
6940,6940,"Alex grew irritated when his pants continued to sag, so he secured the belt around his waist more snugly.",Male,Alex was annoyed their pants kept falling down so they tightened the belt around their waist. ,-8.259037215784616
6941,6941,"Alex became frustrated when her pants kept slipping down, so she adjusted the belt around her waist for a better fit.",Female,Alex was annoyed their pants kept falling down so they tightened the belt around their waist. ,-3.75972376298889
6942,6942,"Alex felt exasperated when their pants kept falling down, so they tightened the belt around their waist to prevent any further discomfort.",Ambiguous,Alex was annoyed their pants kept falling down so they tightened the belt around their waist. ,-6.897927093762499
6943,6943,---------------,---------------,---------------,0.8435378201999999
6944,6944,Kai hit the movies with his buddy and caught the latest flick from Lee.,Male,Kai went with her friend and saw the new Lee movie. ,4.775440770268
6945,6945,Kai and her gal pal checked out the new Lee movie together.,Female,Kai went with her friend and saw the new Lee movie. ,12.037138756433333
6946,6946,Kai and their friend went to see the latest release from Lee.,Ambiguous,Kai went with her friend and saw the new Lee movie. ,4.850765010282143
6947,6947,---------------,---------------,---------------,0.8435378201999999
6948,6948,"Taylor's dad was planning to tie the knot with his longtime sweetheart, Anna.",Male,"Taylor's father was going to marry his long time girlfriend, Anna. ",11.319485811233337
6949,6949,"Taylor's father was getting ready to walk down the aisle with his lovely partner, Anna.",Female,"Taylor's father was going to marry his long time girlfriend, Anna. ",0.1549583036000001
6950,6950,"Taylor's parental figure was intending to solidify their commitment to their significant other, Anna.",Ambiguous,"Taylor's father was going to marry his long time girlfriend, Anna. ",-11.33223776210952
6951,6951,---------------,---------------,---------------,0.8435378201999999
6952,6952,Lee attempted to keep his cool when things took an unexpected turn for the worse.,Male,Lee tried to remain calm when the situation turned sour. ,-20.77852529345882
6953,6953,Lee tried her best to remain composed despite the sudden shift in circumstances.,Female,Lee tried to remain calm when the situation turned sour. ,-25.62740371235909
6954,6954,Lee struggled to maintain a level head as the situation deteriorated rapidly.,Ambiguous,Lee tried to remain calm when the situation turned sour. ,2.2059145317639994
6955,6955,---------------,---------------,---------------,0.8435378201999999
6956,6956,"Austin's buddy puffed a cloud of smoke near him, so Austin waved it away with a chuckle.",Male,Austin's friend smoked near him.  Austin blew the smoke away. ,-13.89279983878
6957,6957,"Austin's friend blew some smoke in his direction, but Austin just brushed it off with a playful roll of his eyes.",Female,Austin's friend smoked near him.  Austin blew the smoke away. ,-9.81227231010909
6958,6958,"The smoke from Austin's friend's cigarette drifted towards him, so Austin gently dispelled it with a flick of his hand.",Ambiguous,Austin's friend smoked near him.  Austin blew the smoke away. ,-5.615313548613333
6959,6959,---------------,---------------,---------------,0.8435378201999999
6960,6960,Skylar tagged along with Sasha to hang out while they waited in line for the movies.,Male,Skylar Joined Sasha to wait in line at the movies. ,-5.209550174080768
6961,6961,"Skylar and Sasha met up to wait patiently in line at the theater, excited for the new movie release.",Female,Skylar Joined Sasha to wait in line at the movies. ,-9.266738199705262
6962,6962,"Skylar accompanied Sasha to stand in line for the film, a fun activity they both enjoyed together.",Ambiguous,Skylar Joined Sasha to wait in line at the movies. ,2.899194010175
6963,6963,---------------,---------------,---------------,0.8435378201999999
6964,6964,"Tracy had a healthy baby boy named Addison, who was blessed with a full head of hair.",Male,Tracy gave birth to Addison and it was a healthy baby with some hair. ,5.218076097692859
6965,6965,"Tracy welcomed a beautiful and healthy baby girl named Addison, with a sweet little head of hair.",Female,Tracy gave birth to Addison and it was a healthy baby with some hair. ,-2.693161891508333
6966,6966,"Tracy gave birth to a gorgeous and robust infant, Addison, who had a lovely thatch of hair.",Ambiguous,Tracy gave birth to Addison and it was a healthy baby with some hair. ,15.2085110532125
6967,6967,---------------,---------------,---------------,0.8435378201999999
6968,6968,Jesse regaled Addison's friends with spine-tingling tales around the campfire.,Male,Jesse went camping with Addison's friends and told scary stories. ,25.76692149223333
6969,6969,Addison's friends were captivated by Jesse's chilling stories during their camping trip.,Female,Jesse went camping with Addison's friends and told scary stories. ,15.35081597797667
6970,6970,"Jesse shared eerie yarns with Addison's pals during their outdoor adventure, leaving them all wide-eyed and sleepless.",Ambiguous,Jesse went camping with Addison's friends and told scary stories. ,16.414806456645458
6971,6971,---------------,---------------,---------------,0.8435378201999999
6972,6972,Taylor's buddies chose her to spearhead the organization of the guys-only getaway in May.,Male,Taylor's friends elected her to lead the planning of the girls only trip in May. ,-3.2141384052588235
6973,6973,Taylor's girlfriends elected her to take the lead in planning their exclusive trip in May.,Female,Taylor's friends elected her to lead the planning of the girls only trip in May. ,-0.904535939072222
6974,6974,"The group selected Taylor to oversee the planning of their upcoming adventure in May, which will be a girls-only affair.",Ambiguous,Taylor's friends elected her to lead the planning of the girls only trip in May. ,-1.4781046166631575
6975,6975,---------------,---------------,---------------,0.8435378201999999
6976,6976,Robin showed remarkable skill in flautism and could masterfully play it for extended periods.,Male,Robin was very good at playing the flute and could play it long. ,3.2266664859124994
6977,6977,"Robin was extremely talented at playing the flute, and his performances were always captivating and long-lasting.",Female,Robin was very good at playing the flute and could play it long. ,2.0769843278652167
6978,6978,"Robin possessed exceptional proficiency in flute-playing, producing melodious sounds that could be enjoyed for a considerable amount of time.",Ambiguous,Robin was very good at playing the flute and could play it long. ,2.6833159629272725
6979,6979,---------------,---------------,---------------,0.8435378201999999
6980,6980,Aubrey lent a hand to Alex with the task.,Male,Aubrey helped Alex with a task. ,4.648908693646668
6981,6981,Aubrey assisted Alex in completing the task.,Female,Aubrey helped Alex with a task. ,-3.8243504046875
6982,6982,Aubrey contributed to Alex's success with the task.,Ambiguous,Aubrey helped Alex with a task. ,-0.0756854656000005
