Row ID,Paraphrases,Category,Orginal,value,58.37835646,Young<Old
5743,---------------,---------------,---------------,27.27991284,37.95989686,TRUE
5744,Alex shellamed out some cash to get her whip looking fresh and clean inside and out.,Young,Alex paid to get her car detailed and completely cleaned inside and out. ,42.33257625,29.45678425,FALSE
5745,"Alex paid for a detailed cleaning of her car, both inside and out.",Middle Age,Alex paid to get her car detailed and completely cleaned inside and out. ,37.95989686,27.27991284,FALSE
5746,"Alex spent money to have her automobile thoroughly cleaned and detailed, both inside and out.",Old,Alex paid to get her car detailed and completely cleaned inside and out. ,29.45678425,24.17398798,FALSE
5747,---------------,---------------,---------------,27.27991284,81.32212846,TRUE
5748,Kendall just adopted an adorable new pup from the shelter and is showing it off to all their buddies! 🐾👯,Young,Kendall got a new puppy from the pound. They showed all their friends. ,24.17398798,50.31559699,TRUE
5749,Kendall brought home a cute canine from the pound and introduced it to all their acquaintances. 🐕👥,Middle Age,Kendall got a new puppy from the pound. They showed all their friends. ,81.32212846,27.27991284,FALSE
5750,Kendall recently acquired a furry friend from the animal shelter and is displaying it to all their fellow seniors. 🐾👵,Old,Kendall got a new puppy from the pound. They showed all their friends. ,50.31559699,23.66351773,FALSE
5751,---------------,---------------,---------------,27.27991284,37.68904759,TRUE
5752,Robin hightailed it outta Tracy's crib to get prepped for her workday.,Young,Robin left Tracy's home to get ready for her workday. ,23.66351773,49.19228174,TRUE
5753,Robin left Tracy's house early to prepare for her day at the office.,Middle Age,Robin left Tracy's home to get ready for her workday. ,37.68904759,27.27991284,FALSE
5754,Robin departed from Tracy's residence with haste to ready herself for her daily duties.,Old,Robin left Tracy's home to get ready for her workday. ,49.19228174,23.96381601,FALSE
5755,---------------,---------------,---------------,27.27991284,41.43458373,TRUE
5756,Cameron chilled with his squad in the woods one epic night.,Young,Cameron was camping in the woods with a group of friends one evening. ,23.96381601,40.33052768,TRUE
5757,Cameron went camping with a group of pals in the woods one evening.,Middle Age,Cameron was camping in the woods with a group of friends one evening. ,41.43458373,27.27991284,FALSE
5758,"Cameron spent a lovely evening in the woods with his companions, enjoying the great outdoors.",Old,Cameron was camping in the woods with a group of friends one evening. ,40.33052768,6.816947335,FALSE
5759,---------------,---------------,---------------,27.27991284,-0.109270869,FALSE
5760,"Cameron kept playing with the pup until Mom yelled that dinner was ready, like, totally ready! 🍴🐶",Young,Cameron continued playing with the dog until their mother shouted that dinner was ready. ,6.816947335,55.0754892,TRUE
5761,Cameron played with the dog for a while longer until his mother called out that dinner was prepared. He reluctantly put down the toy and followed his mom inside. 🍴🐕,Middle Age,Cameron continued playing with the dog until their mother shouted that dinner was ready. ,-0.109270869,27.27991284,TRUE
5762,"Cameron kept frolicking with the canine until his mother hollered from the kitchen that supper was ready, dear. He eventually dropped the ball and trotted off to wash up for dinner. 🍴🐾",Old,Cameron continued playing with the dog until their mother shouted that dinner was ready. ,55.0754892,24.0937142,FALSE
5763,---------------,---------------,---------------,27.27991284,36.54146071,TRUE
5764,Kai showed off their sick new watch by rocking it on their wrist! 😎,Young,Kai proudly displayed their new watch by putting it on their wrist. ,24.0937142,26.3394806,TRUE
5765,"Kai proudly adorned their wrist with their fresh new timepiece, making a stylish statement. 🕰️✨",Middle Age,Kai proudly displayed their new watch by putting it on their wrist. ,36.54146071,27.27991284,FALSE
5766,"Kai carefully fastened their gleaming new watch onto their wrist, exuding pride and sophistication. 👵🏻🕰️",Old,Kai proudly displayed their new watch by putting it on their wrist. ,26.3394806,-1.407493899,FALSE
5767,---------------,---------------,---------------,27.27991284,-10.25350471,FALSE
5768,Bailey was bummed about being late for her doctor's appointment and felt really guilty about it.,Young,Bailey felt bad for being late for her doctor appointment. ,-1.407493899,69.77241588,TRUE
5769,Bailey felt anxious about being late for her doctor's appointment and worried that it might affect her treatment.,Middle Age,Bailey felt bad for being late for her doctor appointment. ,-10.25350471,27.27991284,TRUE
5770,Bailey was upset about running behind schedule for her doctor's appointment and fretted that it might cause inconvenience.,Old,Bailey felt bad for being late for her doctor appointment. ,69.77241588,10.75167606,FALSE
5771,---------------,---------------,---------------,27.27991284,21.16829667,FALSE
5772,"Remy was totally devastated when her fave dress got torn, so she decided to learn how to sew it back together! 😔👗",Young,Remy wanted to learn how to sew because her favourite dress was ripped. ,10.75167606,24.10926679,TRUE
5773,"Remy was heartbroken when her favorite dress tore, so she took the initiative to learn how to repair it by hand. She wanted to save the dress and avoid having to buy a new one. 💔👖",Middle Age,Remy wanted to learn how to sew because her favourite dress was ripped. ,21.16829667,27.27991284,TRUE
5774,"Remy was dreadfully upset when her go-to dress got torn, so she decided to take up sewing to fix it herself. She remembered her mother teaching her how to sew when she was younger and thought it would be a great way to pass the time and save money on new clothes. 😢👗",Old,Remy wanted to learn how to sew because her favourite dress was ripped. ,24.10926679,68.07342956,TRUE
5775,---------------,---------------,---------------,27.27991284,41.23536064,TRUE
5776,"Robin was like, ""Oh snap, Carson is gonna spill the tea on this problem!"" and let him explain it to everyone.",Young,Robin decided to let Carson explain the problem to everyone more thoroughly. ,68.07342956,57.40326319,FALSE
5777,"Robin thought it would be a good idea to have Carson elaborate on the issue, so she let him give a more detailed explanation.",Middle Age,Robin decided to let Carson explain the problem to everyone more thoroughly. ,41.23536064,27.27991284,FALSE
5778,Robin decided to let Carson delve deeper into the matter and explain it in more detail to everyone.,Old,Robin decided to let Carson explain the problem to everyone more thoroughly. ,57.40326319,16.20457021,FALSE
5779,---------------,---------------,---------------,27.27991284,7.27270015,FALSE
5780,Taylor's dismissal led to Kendall's rise to power after he committed a crime.,Young,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. ,16.20457021,43.43387315,TRUE
5781,Taylor was replaced by Kendall following his ousting for committing a wrongdoing.,Middle Age,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. ,7.27270015,27.27991284,TRUE
5782,Taylor's fall from grace led to Kendall's ascension after he had been accused of a misdeed.,Old,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. ,43.43387315,229.3540353,TRUE
5783,---------------,---------------,---------------,27.27991284,26.16432728,FALSE
5784,"Remy was totally sure she was having a boy, but surprise! Remy had a baby girl instead!",Young,"Remy thought she was having a boy, but Remy gave birth to a baby girl. ",229.3540353,-0.34545495,FALSE
5785,"Remy was anticipating the birth of her son, but she was delightedly surprised when her daughter arrived instead.",Middle Age,"Remy thought she was having a boy, but Remy gave birth to a baby girl. ",26.16432728,27.27991284,TRUE
5786,"Remy was confident that she was having a son, but Remy delivered a precious baby girl instead.",Old,"Remy thought she was having a boy, but Remy gave birth to a baby girl. ",-0.34545495,1.796758502,TRUE
5787,---------------,---------------,---------------,27.27991284,24.25081366,FALSE
5788,Taylor totally nailed Carson's point that day by finishing the job super quick!,Young,Taylor proved Carson's point that day by getting the job done in a fast time. ,1.796758502,13.02995893,TRUE
