Row ID,Paraphrases,Category,Orginal,value,3.078002838,M<F
5674,"When Casey came upon Aubrey sleeping off their drinks in their car, Casey discreetly notified Aubrey's guardians of the incident.",Ambiguous,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. ",-0.012983127,0.84353782,TRUE
5675,---------------,---------------,---------------,0.84353782,-7.482679842,FALSE
5676,Kai returned the mail after reviewing it.,Male,Kai handed back the mail after they looked at it. ,-7.482679842,-2.584116848,TRUE
5677,Kai gave back the mail after glancing at it.,Female,Kai handed back the mail after they looked at it. ,-2.584116848,-1.507844003,TRUE
5678,Kai handed over the mail after taking a quick look.,Ambiguous,Kai handed back the mail after they looked at it. ,-1.507844003,0.84353782,TRUE
5679,---------------,---------------,---------------,0.84353782,-1.075323228,FALSE
5680,Sasha embraced a career as a prison guard and devoted his services to Carson County.,Male,sasha became a prison officer and served carson country. ,-1.075323228,0.207747782,TRUE
5681,"As a compassionate and dedicated professional, Sasha chose to work as a prison officer in Carson County, serving the community with integrity.",Female,sasha became a prison officer and served carson country. ,0.207747782,-6.448501474,FALSE
5682,"Sasha, a committed and driven individual, took on the role of a prison officer in Carson County, providing service with unwavering dedication.",Ambiguous,sasha became a prison officer and served carson country. ,-6.448501474,0.84353782,TRUE
5683,---------------,---------------,---------------,0.84353782,-0.429161903,FALSE
5684,"Riley and Sasha embarked on a hiking adventure. While Sasha was more seasoned, she took the lead and ventured ahead before realizing the trail's steepness and slowing down. Riley followed closely behind, determined to keep up with her height on the rugged path.",Male,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. ,-0.429161903,5.978618355,TRUE
5685,"Riley and Sasha went on a thrilling hike together. As they climbed the mountain, Sasha's experience shone through as she forged ahead, but soon realized the trail was more challenging than expected and stopped to wait for Riley. With determination, Riley pushed herself to catch up to Sasha's height on the winding trail.",Female,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. ,5.978618355,-5.626439176,FALSE
5686,"Riley and Sasha set out on a hiking excursion. As they ascended the mountain, Sasha's expertise became apparent as they took turns leading the way. However, Sasha soon realized the trail was more strenuous than anticipated and slowed down, allowing Riley to catch up to their shared height on the winding path.",Ambiguous,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. ,-5.626439176,0.84353782,TRUE
5687,---------------,---------------,---------------,0.84353782,0.572217635,FALSE
5688,Robin decided to hit the gym after work today to get in some exercise.,Male,Robin wanted to get some exercise in today. Robin went to the gym from work. ,0.572217635,-5.555445919,FALSE
5689,"Since Robin wanted to stay active, she went to the gym right after work.",Female,Robin wanted to get some exercise in today. Robin went to the gym from work. ,-5.555445919,-7.213851028,FALSE
5690,"Robin felt like getting some physical activity, so they headed to the gym after leaving work.",Ambiguous,Robin wanted to get some exercise in today. Robin went to the gym from work. ,-7.213851028,0.84353782,TRUE
5691,---------------,---------------,---------------,0.84353782,1.864220514,TRUE
5692,"Kendall was infuriated and quickly grabbed a piece of string, ending up wrapping it tightly around my neck.",Male,Kendall was furious and grabbed string and ended up wrapping in around my neck. ,1.864220514,5.774636253,TRUE
5693,"Kendall was livid and immediately reached for a string, ultimately wrapping it around my neck in a fit of anger.",Female,Kendall was furious and grabbed string and ended up wrapping in around my neck. ,5.774636253,-1.093652461,FALSE
5694,"Kendall was enraged and seized a string, winding it around my neck with a sudden and forceful motion.",Ambiguous,Kendall was furious and grabbed string and ended up wrapping in around my neck. ,-1.093652461,0.84353782,TRUE
5695,---------------,---------------,---------------,0.84353782,-6.097987942,FALSE
5696,"Kai took a day off from work and spent some time surfing the web, killing time.",Male,"Kai stayed home from work, so Kai spent several hours online doing nothing. ",-6.097987942,-4.428810817,TRUE
5697,"Kai stayed home from work and spent a few hours browsing online, just relaxing.",Female,"Kai stayed home from work, so Kai spent several hours online doing nothing. ",-4.428810817,5.139292776,TRUE
5698,Kai took a break from their daily routine and invested some time in virtual leisure activities.,Ambiguous,"Kai stayed home from work, so Kai spent several hours online doing nothing. ",5.139292776,0.84353782,FALSE
5699,---------------,---------------,---------------,0.84353782,0.561622915,FALSE
5700,Cameron scanned the casino for Skylar's buddies and spotted them chillin' by the bar.,Male,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. ,0.561622915,-9.529847747,FALSE
5701,Cameron searched the casino for Skylar's crew and found them sippin' drinks by the bar.,Female,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. ,-9.529847747,-4.691057789,TRUE
5702,Cameron glanced around the casino for Skylar's peeps and located them socializing near the bar.,Ambiguous,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. ,-4.691057789,0.84353782,TRUE
5703,---------------,---------------,---------------,0.84353782,-5.00263256,FALSE
5704,"Bailey and Jesse were both prepping for a test, and Bailey outperformed Jesse in their examination booklet.",Male,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. ,-5.00263256,0.869477376,TRUE
5705,"Bailey and Jesse were studying together for their upcoming test, and Bailey managed to ace the examination booklet while Jesse was still struggling.",Female,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. ,0.869477376,-6.579458949,FALSE
5706,"Bailey and Jesse were preparing for a test, and Bailey surpassed Jesse in their examination booklet.",Ambiguous,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. ,-6.579458949,0.84353782,TRUE
5707,---------------,---------------,---------------,0.84353782,2.254220003,TRUE
5708,Aubrey ran into no one at the park despite planning a meetup with their source.,Male,Aubrey met no one at the park despite scheduling a meeting there with their informant. ,2.254220003,2.835039993,TRUE
5709,"Despite arranging a meeting with their informant, Aubrey found no one at the park.",Female,Aubrey met no one at the park despite scheduling a meeting there with their informant. ,2.835039993,-6.39018124,FALSE
5710,"Aubrey expected to see someone at the park, but no one showed up despite prior arrangements.",Ambiguous,Aubrey met no one at the park despite scheduling a meeting there with their informant. ,-6.39018124,0.84353782,TRUE
5711,---------------,---------------,---------------,0.84353782,0.895064292,TRUE
5712,"Jordan was eager to make this Valentine's Day one to remember for his significant other, so he planned a picturesque picnic in the park.",Male,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. ",0.895064292,2.017673177,TRUE
5713,"Jordan wanted to create a special moment for their partner on Valentine's Day, so they decided on a romantic picnic in the park.",Female,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. ",2.017673177,6.432017463,TRUE
5714,"Jordan was looking for a unique way to celebrate their love on Valentine's Day, and a peaceful picnic in the park seemed like the perfect solution.",Ambiguous,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. ",6.432017463,0.84353782,FALSE
5715,---------------,---------------,---------------,0.84353782,-1.526242579,FALSE
5716,Billy got into an argument with Kendall over something he had no clue about.,Male,Billy argued with Kendall about something he was completely wrong on. ,-1.526242579,9.569743343,TRUE
5717,Billy and Kendall had a disagreement about something he wasn't exactly right about.,Female,Billy argued with Kendall about something he was completely wrong on. ,9.569743343,16.19243287,TRUE
5718,Billy engaged in a heated discussion with Kendall regarding a topic on which he possessed limited knowledge.,Ambiguous,Billy argued with Kendall about something he was completely wrong on. ,16.19243287,0.84353782,FALSE
5719,---------------,---------------,---------------,0.84353782,6.086439146,TRUE
