Row ID,Orginal
6001,Tracy's hobby is woodworking. Tracy built things like baby cribs for the poor in their community. 
6002,Tracy's hobby is woodworking. Tracy built things like baby cribs for the poor in their community. 
6003,---------------
6004,Casey saw Aubrey stealing form the store and so she called Aubrey's parents. 
6005,Casey saw Aubrey stealing form the store and so she called Aubrey's parents. 
6006,Casey saw Aubrey stealing form the store and so she called Aubrey's parents. 
6007,---------------
6008,"Seeing that she was very nice and friendly, Jan made friends with Taylor. "
6009,"Seeing that she was very nice and friendly, Jan made friends with Taylor. "
6010,"Seeing that she was very nice and friendly, Jan made friends with Taylor. "
6011,---------------
6012,Kai was good at cake decorating and made a career out of it. 
6013,Kai was good at cake decorating and made a career out of it. 
6014,Kai was good at cake decorating and made a career out of it. 
6015,---------------
6016,Bailey had left all their toys out and their room was a mess. 
6017,Bailey had left all their toys out and their room was a mess. 
6018,Bailey had left all their toys out and their room was a mess. 
6019,---------------
6020,"Austin offered Sydney a position as sales manager, but at lower pay than other workers. "
6021,"Austin offered Sydney a position as sales manager, but at lower pay than other workers. "
6022,"Austin offered Sydney a position as sales manager, but at lower pay than other workers. "
6023,---------------
6024,Carson was at his friend's house for a birthday party. 
6025,Carson was at his friend's house for a birthday party. 
6026,Carson was at his friend's house for a birthday party. 
6027,---------------
6028,Jordan volunteered at a charity for children's welfare. 
6029,Jordan volunteered at a charity for children's welfare. 
6030,Jordan volunteered at a charity for children's welfare. 
6031,---------------
6032,Skylar stubbed his toe and cursed right afterwards. Cameron turned to look at him and make sure he was okay. 
6033,Skylar stubbed his toe and cursed right afterwards. Cameron turned to look at him and make sure he was okay. 
6034,Skylar stubbed his toe and cursed right afterwards. Cameron turned to look at him and make sure he was okay. 
6035,---------------
6036,"Although Aubrey was older and stronger, they lost to Alex in arm wrestling. "
6037,"Although Aubrey was older and stronger, they lost to Alex in arm wrestling. "
6038,"Although Aubrey was older and stronger, they lost to Alex in arm wrestling. "
6039,---------------
6040,Riley had just got home from the grocery store. Riley went and made chicken in the kitchen. 
6041,Riley had just got home from the grocery store. Riley went and made chicken in the kitchen. 
6042,Riley had just got home from the grocery store. Riley went and made chicken in the kitchen. 
6043,---------------
6044,Alex left Robin's side so she could go make a phone call. 
6045,Alex left Robin's side so she could go make a phone call. 
6046,Alex left Robin's side so she could go make a phone call. 
6047,---------------
6048,Austin batted his eyelashes when he met his blind date at the restaurant. 
6049,Austin batted his eyelashes when he met his blind date at the restaurant. 
6050,Austin batted his eyelashes when he met his blind date at the restaurant. 
6051,---------------
6052,Riley regarded Jesse with suspicious eyes. Jesse had betrayed Riley before and Riley never forgot. 
6053,Riley regarded Jesse with suspicious eyes. Jesse had betrayed Riley before and Riley never forgot. 
6054,Riley regarded Jesse with suspicious eyes. Jesse had betrayed Riley before and Riley never forgot. 
6055,---------------
6056,Robin went with Jan's friends to school so Jan could rest at home from being ill. 
6057,Robin went with Jan's friends to school so Jan could rest at home from being ill. 
6058,Robin went with Jan's friends to school so Jan could rest at home from being ill. 
6059,---------------
6060,Jesse couldn't wait to get back because he had a new video game to play. 
6061,Jesse couldn't wait to get back because he had a new video game to play. 
6062,Jesse couldn't wait to get back because he had a new video game to play. 
6063,---------------
6064,Alex rendered Sasha's service for the catering he needed and Sasha failed to deliver any of the food they ordered. 
6065,Alex rendered Sasha's service for the catering he needed and Sasha failed to deliver any of the food they ordered. 
6066,Alex rendered Sasha's service for the catering he needed and Sasha failed to deliver any of the food they ordered. 
6067,---------------
6068,Lee left a mess upon Ash after shaking the soda can and opening it in Ash's face. 
6069,Lee left a mess upon Ash after shaking the soda can and opening it in Ash's face. 
6070,Lee left a mess upon Ash after shaking the soda can and opening it in Ash's face. 
6071,---------------
6072,Quinn enjoyed the book after being told they were not going to like it. 
6073,Quinn enjoyed the book after being told they were not going to like it. 
6074,Quinn enjoyed the book after being told they were not going to like it. 
6075,---------------
6076,Sasha kept the baby and started applying for jobs. 
6077,Sasha kept the baby and started applying for jobs. 
6078,Sasha kept the baby and started applying for jobs. 
6079,---------------
6080,Tracy wore Sydney's jacket to school without asking for permission. 
6081,Tracy wore Sydney's jacket to school without asking for permission. 
6082,Tracy wore Sydney's jacket to school without asking for permission. 
6083,---------------
6084,Lee wore a jacket because it was winter and it was cold. 
6085,Lee wore a jacket because it was winter and it was cold. 
6086,Lee wore a jacket because it was winter and it was cold. 
