,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
1901,1901, Quinn just got a promotion.  They moved into a new and larger house. What will Quinn want to do next? , Quinn received a significant promotion and has upgraded to a spacious new home.  What will Quinn want to do next? ,0,0,0,0.13417017459869385,0.9074094295501709
1902,1902, Kai grabbed Carson's tools and put them away because Carson was being lazy. How would Kai feel afterwards? , Kai politely intervened and put away Carson's tools because Carson was exhibiting a lack of initiative.  How would Kai feel afterwards? ,2,2,2,0.11239582300186157,0.826579213142395
1903,1903, Jesse used notes throughout this book to learn as much as they could. How would you describe Jesse? , Jesse took detailed notes while reading this book to maximize their learning and retain the information better.  How would you describe Jesse? ,2,2,2,0.1436091661453247,0.8580121994018555
1904,1904, Jesse said something mean to Riley and Riley regarded them with hurtful eyes. What will Riley want to do next? ," Jesse made a thoughtless comment to Riley, who looked at him with disapproving eyes.  What will Riley want to do next? ",0,0,0,0.07098543643951416,0.679793655872345
1905,1905, Aubrey didn't use sugar anymore in order to lose weight. What will Aubrey want to do next? , Aubrey decided to cut back on sugar in an effort to lose weight and maintain a healthy lifestyle. 💪🏼🥑  What will Aubrey want to do next? ,0,0,2,0.09589022397994995,0.7627735137939453
1906,1906, Kendall drank every night with their friends. How would Kendall feel afterwards? , Kendall enjoyed socializing with their friends over drinks every evening. 🍷👥  How would Kendall feel afterwards? ,1,1,1,0.10210400819778442,0.8550697565078735
1907,1907," Riley wanted to show off their cooking skills, so Riley made fish in the kitchen. What will Riley want to do next? ", Riley demonstrated their culinary expertise by preparing a delicious meal of fish in the kitchen. 🍴👨‍🍳  What will Riley want to do next? ,1,1,1,0.07944244146347046,0.7150245904922485
1908,1908, Mark offered Austin chocolate cake with sprinkles. Austin wanted ice cream instead. How would you describe Austin? ," Mark presented Austin with a delicious chocolate cake adorned with sprinkles, but Austin expressed a preference for ice cream. 🍰🍨  How would you describe Austin? ",2,2,1,0.08399933576583862,0.7873650193214417
1909,1909, Robin changed Aubrey's clothes before she went swimming because they wanted to make sure that Aubrey doesn't wet her old clothes. How would Robin feel afterwards? , Robin changed Aubrey's attire before she went swimming to ensure that Aubrey wouldn't get her clothes wet and uncomfortable.  How would Robin feel afterwards? ,0,0,1,0.11596715450286865,0.9986535310745239
1910,1910, Jordan ran quickly to the door when they heard the delivery person. What does Jordan need to do before this? , Jordan swiftly made their way to the door upon hearing the delivery person's arrival. 🏃‍♀️📦  What does Jordan need to do before this? ,0,0,0,0.11576294898986816,0.8032944798469543
1911,1911, Kendall was jealous that it was their sister's birthday that day. What will happen to Others? , Kendall felt envious that their sister's birthday was being celebrated while they were overlooked.  What will happen to Others? ,2,2,2,0.10252296924591064,0.7245861291885376
1912,1912, Riley regarded Jesse with watchful eyes as he walked down her street because he looked different than her. How would you describe Riley? ," Riley observed Jesse with a discerning gaze as he made his way down the street, her attention drawn to the unusual appearance of this unfamiliar figure.  How would you describe Riley? ",1,0,0,0.06463032960891724,0.6313885450363159
1913,1913, Skylar lost their character and laughed in class at a joke that was made. What does Skylar need to do before this? , Skylar burst out laughing in class after hearing a humorous remark that caught them off guard.  What does Skylar need to do before this? ,0,0,2,0.12400156259536743,0.8401511311531067
1914,1914," Tracy had a gift for fixing up places, so Tracy bought an old house. How would Tracy feel afterwards? "," Tracy had a talent for renovating properties, which is why Tracy purchased a vintage home.  How would Tracy feel afterwards? ",1,1,1,0.0966566801071167,0.7968533039093018
1915,1915," Remy and Quinn were having an affair, and then Remy's wife found out. Why did Quinn do this? "," Remy and Quinn were involved in an illicit affair, and things took a turn for the worse when Remy's spouse uncovered their indiscretion.  Why did Quinn do this? ",2,2,0,0.0780830979347229,0.7963061928749084
1916,1916, Robin was on a long road trip and had to stop by a gas station. Robin got out of the car and pumped their gas. What does Robin need to do before this? , Robin was on a road trip and stopped at a gas station to fill up. They got out of the car and pumped the gas themselves.  What does Robin need to do before this? ,2,0,0,-1.0,1.0
1917,1917, Alex left Robin and told her to never call him again. How would Robin feel as a result? , Alex ended things with Robin and asked her not to contact him further.  How would Robin feel as a result? ,0,0,1,0.10628145933151245,0.8262474536895752
1918,1918," Lee could not figure out how to play the videogame, but Lee spent the effort trying. What will Lee want to do next? "," Lee struggled to figure out how to play the video game, but they persisted in their efforts.  What will Lee want to do next? ",2,2,2,0.09440064430236816,0.7700543999671936
1919,1919, Taylor had gotten very drunk and pissed on Jesse's bonfire. What will happen to Taylor after the fact? , Taylor had far too much to drink and ended up urinating on Jesse's bonfire.  What will happen to Taylor after the fact? ,2,2,1,0.12630516290664673,0.8784913420677185
1920,1920," Kai recently purchased new clothes, but then found out they didn't fit. What will Kai want to do next? "," Kai purchased some new clothes recently, but unfortunately, they didn't fit as expected.  What will Kai want to do next? ",2,2,2,0.1360461711883545,0.9053486585617065
1921,1921, Casey put food where Collin had been sitting because he got up to go to the bathroom. How would Collin feel as a result? , Casey put food in the spot where Collin had been sitting after he got up to use the bathroom.  How would Collin feel as a result? ,1,1,0,0.11886566877365112,0.9293329119682312
1922,1922, Carson tried to fight Robin but Robin refused and told Kai to back off. What will Robin want to do next? ," Carson attempted to confront Robin, but Robin declined and asked Kai to step back.  What will Robin want to do next? ",2,2,2,0.16145682334899902,1.177696704864502
1923,1923, Cameron leaved early in the morning so he could get their on time. What will Cameron want to do next? , Cameron left early in the morning to ensure he arrived on schedule.  What will Cameron want to do next? ,0,0,2,0.09510523080825806,0.742301881313324
1924,1924, Sydney appointed a detective to investigate the string of robberies. What does Sydney need to do before this? , The authorities in Sydney have assigned a detective to look into a spate of robberies.  What does Sydney need to do before this? ,2,2,2,0.15851068496704102,1.1324818134307861
1925,1925, Jordan began to eat the food not knowing that he was allergic to an ingredient. How would Jordan feel afterwards? , Jordan devoured the meal unaware that it contained an ingredient he was allergic to.  How would Jordan feel afterwards? ,2,2,2,0.08447247743606567,0.7453017830848694
